1,1,Software-Integrated,21,3022255,18038,.6,1370577,1,-5696,-.2,-17239,-.6,269298,9.8,-100374,-3.2,-592120,-16.4,I53000T53390,53210
141,9,Const-Civil-Divers,20,43737,-529.38,-1.2,25779,8,381.81,.9,-1414,-3.1,-7714,-15,-11175,-20.4,-21130,-32.6,I51000T51910,51190
142,4,Cotton Composite Tex,10,43683,31.45,.1,17162,4,-509.29,-1.2,-3256,-6.9,-6089,-12.2,-12116,-21.7,-7299,-14.3,I26100T26790,26120
143,9,Chemical-Gen,6,43628,-1290,-2.9,16293,9,-1821,-4,1466,3.5,-2382,-5.2,1170,2.8,-2109,-4.6,I21100T21490,21300
144,10,Highway-BOT/Toll,9,42854,-451.7,-1,23038,10,-454.26,-1,-1247,-2.8,-3330,-7.2,-7621,-15.1,-12885,-23.1,I51000T51910,51121
145,1,Multi-Consumer/Indl,2,42646,-1631,-3.7,11006,1,-89.93,-.2,956.66,2.3,5564,15,6110,16.7,3820,9.8,I23000T23090,23090
146,5,Steel Castings/Found,20,41191,-262.18,-.6,17329,5,-415.04,-1,-1621,-3.8,543.22,1.3,258.64,.6,1196,3,I31000T31190,31130
147,5,Branded Foods,29,41182,-287.63,-.7,12170,6,-1408,-3.3,-191.53,-.5,7066,20.7,6391,18.4,7578,22.6,I11200T12390,12130
148,9,NBFC-Infra Finance,1,40312,-266.88,-.7,11384,10,1840,4.8,2879,7.7,-313.04,-.8,-4493,-10,-17354,-30.1,I72000T72190,72170
149,7,Travel Online Portal,5,40063,-612.65,-1.5,26209,6,-1015,-2.5,-21.83,-.1,-3122,-7.2,7440,22.8,-1326,-3.2,I61100T61490,61411
150,8,Auto-Body Buildimg,4,39933,-802.09,-2,14806,8,-110.34,-.3,3560,9.8,-4528,-10.2,-2486,-5.9,-11138,-21.8,I24000T24190,24160
151,2,Logistics-3PLP-CFA,23,38630,-57.04,-.1,33728,1,812.77,2.1,833.81,2.2,-3317,-7.9,3037,8.5,6748,21.2,I62200T62390,62301
152,10,Alkalies,10,38022,-27.02,-.1,21962,8,-2.21,0,-2356,-5.8,-8831,-18.8,-10148,-21.1,-14122,-27.1,I21100T21490,21130
153,8,Coaching Classes,5,37700,111.55,.3,10678,10,378.52,1,-1618,-4.1,37077,5952.1,36914,4692.1,35109,1354.6,I61100T61490,61111
154,2,Registrars/RTA,2,37116,-361.39,-1,32866,1,244.31,.7,-575.16,-1.5,-154.22,-.4,-6089,-14.1,-11402,-23.5,I63000T64990,64033
155,6,Dairy Products,5,36829,-256.8,-.7,13465,5,415.44,1.1,-1941,-5,332.04,.9,-291.96,-.8,1390,3.9,I11200T12390,11350
156,10,NBFC-Cons/Micro Fin ,13,36421,128.29,.4,16628,9,2361,6.9,282.37,.8,-2071,-5.4,337.31,.9,8031,28.3,I72000T72190,72140
157,9,Power Equipment,6,36213,-520.42,-1.4,16001,9,920.87,2.6,-205.68,-.6,-2965,-7.6,-6551,-15.3,-10465,-22.4,I52100T52390,52320
158,6,Metal-Ferrous-Divers,4,35936,-355.49,-1,11349,6,271.23,.8,3783,11.8,-1024,-2.8,8367,30.3,5794,19.2,I31000T31190,31190
159,1,Abrasives,4,35863,-73.01,-.2,18337,1,262.53,.7,-72.27,-.2,-2643,-6.9,-4825,-11.9,-12564,-25.9,I25300T25390,25310
160,9,CRAMS-Formulations,4,35537,45.59,.1,18963,9,665.5,1.9,1069,3.1,-4600,-11.5,-9824,-21.7,16643,88.1,I21500T21592,21504
161,3,Registry Services,5,34584,-648.26,-1.8,27228,2,96.43,.3,-2712,-7.3,-2172,-5.9,-6123,-15,-5758,-14.3,I63000T64990,64030
162,10,Bio-Herbal Formul,8,33753,-44.17,-.1,14629,10,-563.11,-1.6,-455.74,-1.3,-3017,-8.2,5984,21.5,5508,19.5,I21500T21592,21550
163,1,Ceramic/Sanitaryware,13,32046,192.52,.6,15614,1,559.49,1.8,-892.59,-2.7,-5477,-14.6,-6073,-15.9,-7555,-19.1,I50030T50140,50030
164,4,Engg-Components,21,31603,-13.32,0,16366,4,254.56,.8,-568.77,-1.8,-3019,-8.7,-5938,-15.8,-1540,-4.6,I24700T24890,24730
165,9,HW-Peripherals,12,30861,648.05,2.1,25008,8,1658,5.7,2824,10.1,1525,5.2,3145,11.3,11849,62.3,I53000T53390,53140
166,11,Graphite/Electrodes,4,30802,888.29,3,13103,11,2610,9.3,6495,26.7,5066,19.7,4803,18.5,4659,17.8,I21100T21490,21320
167,5,Lubricants-Auto,8,30664,-265.66,-.9,13307,5,122.82,.4,191.49,.6,-2129,-6.5,-4194,-12,-1650,-5.1,I32200T32290,32230
168,5,Advertising/Mkting,15,30347,-94.8,-.3,13188,5,527.11,1.8,2683,9.7,-2539,-7.7,-2991,-9,-187.18,-.6,I62100T62190,62130
169,1,Divers-Large,10,30299,-446.62,-1.5,12820,1,-297.17,-1,-782.77,-2.5,-1595,-5,-4017,-11.7,-1239,-3.9,I91010T91030,91010
170,4,Indl Electronics,3,30122,94.68,.3,7544,5,968.22,3.3,-772.12,-2.5,-1209,-3.9,-5964,-16.5,-6729,-18.3,I24600T24690,24640
171,2,Divers-Medium,10,28566,-104.93,-.4,7892,2,328.66,1.2,187.88,.7,-1853,-6.1,-1841,-6.1,-1669,-5.5,I91010T91030,91020
172,11,Const-Infra-Divers,9,28296,-247.04,-.9,11876,12,138.1,.5,-870.49,-3,-3309,-10.5,-5236,-15.6,-7597,-21.2,I51000T51910,51290
173,3,Domestic Appliance,10,28208,-377.4,-1.3,10184,3,260.32,.9,-731.14,-2.5,2369,9.2,-220.75,-.8,-4101,-12.7,I24400T24490,24410
174,3,Health Insurance,2,28141,-367.21,-1.3,11256,3,289.97,1,-355.62,-1.2,-605.97,-2.1,1531,5.8,-2024,-6.7,I72200T72290,72212
175,4,Water Treatment,13,27884,-604.58,-2.1,17018,4,-378.76,-1.3,-234.79,-.8,-4095,-12.8,-8992,-24.4,-18236,-39.5,I24300T24390,24372
176,7,Rice/Milling,6,27505,-147.42,-.5,11835,7,-305.47,-1.1,-562.7,-2,927.63,3.5,-3999,-12.7,1888,7.4,I11200T12390,12160
177,2,Ship-Overseas,5,27257,-518.75,-1.9,15055,2,-183.16,-.7,-175.98,-.6,488.37,1.8,920.33,3.5,2569,10.4,I54000T54500,54210
178,12,EPC/Turnkey Contract,22,27222,-15.27,-.1,11940,11,192.26,.7,-516.8,-1.9,-2648,-8.9,-6869,-20.1,-9797,-26.5,I51000T51910,51240
179,2,Asset Mgnt-Divers,1,26606,-210.05,-.8,12031,2,332.65,1.3,783.11,3,1679,6.7,480.6,1.8,2303,9.5,I72300T72390,72390
180,3,TV/Radio,11,26473,-283.87,-1.1,7421,4,-35.44,-.1,1243,4.9,-713.9,-2.6,-1263,-4.6,-4982,-15.8,I53400T53590,53510
181,6,Shaving Products,1,26375,-250.94,-.9,6594,6,-336.49,-1.3,-828.76,-3,-4390,-14.3,-8521,-24.4,-4796,-15.4,I22100T22190,22140
182,5,AC Components,2,26355,6.44,0,16016,5,1655,6.7,823.75,3.2,-4656,-15,-1834,-6.5,-5362,-16.9,I24700T24890,24821
183,7,Auto-Glass,2,25585,-240.34,-.9,12166,7,-1763,-6.4,-1518,-5.6,3205,14.3,4058,18.8,7587,42.2,I24200T24290,24280
184,2,Jewellery-Wholesale,22,25505,209.5,.8,10119,2,13.26,.1,133.24,.5,1490,6.2,4199,19.7,5356,26.6,I31300T31390,31322
185,4,White Goods,4,25137,-728.64,-2.8,9333,4,157.38,.6,-737.81,-2.9,-4838,-16.1,-8262,-24.7,-15777,-38.6,I24400T24490,24420
186,5,Machine Tools,13,25061,-159.65,-.6,9378,8,-253.64,-1,520.89,2.1,1204,5,-1584,-5.9,-9712,-27.9,I24300T24390,24380
187,6,Transformers,9,24938,-381.06,-1.5,10748,6,-112.39,-.4,-625.46,-2.4,-1669,-6.3,2694,12.1,1682,7.2,I24300T24390,24333
188,2,Mining-Gen,2,24491,980.64,4.2,246.65,3,313.22,1.3,3810,18.4,-13515,-35.6,6719,37.8,-1575,-6,I32300T32390,32300
189,4,Depositories,2,24309,-104.66,-.4,24309,3,252.61,1.1,-180.48,-.7,-3235,-11.7,20883,609.4,16880,227.2,I63000T64990,64032
190,2,Elect Wire/Cable,12,24179,69.7,.3,8677,3,1370,6,4772,24.6,5918,32.4,4710,24.2,4588,23.4,I24500T24590,24570
191,8,Auto Precision Parts,14,23308,8.17,0,11242,8,988.5,4.4,2449,11.7,2131,10.1,4218,22.1,14137,154.2,I24200T24290,24270
192,13,Highway/Road/Bridge,20,22695,-295.16,-1.3,9118,13,-353.97,-1.5,-198.57,-.9,-3051,-11.9,-1423,-5.9,-6667,-22.7,I51000T51910,51120
193,3,Electrical Appliance,3,22537,-47.59,-.2,19611,2,578.37,2.6,-423.79,-1.8,-2062,-8.4,-7214,-24.2,-8344,-27,I24500T24590,24550
194,10,Soft/E-Governance,10,22394,-142.34,-.6,7876,13,-244.22,-1.1,-1224,-5.2,-1435,-6,-3806,-14.5,-13904,-38.3,I53000T53390,53201
195,9,Facility Management,9,21358,-557.79,-2.5,15970,8,451.2,2.2,955.23,4.7,-4506,-17.4,19571,1094.9,19156,869.8,I61100T61490,61162
196,5,Home Textiles,11,21342,-320.95,-1.5,8115,5,-804.99,-3.6,-1027,-4.6,1747,8.9,-2180,-9.3,-4372,-17,I26100T26790,26720
197,1,Print/Writing Paper,10,21219,-227.29,-1.1,10448,1,461.63,2.2,-1010,-4.5,653.23,3.2,-7861,-27,-7392,-25.8,I23100T23190,23110
198,11,CAD/CAM/Design,10,20459,268.64,1.3,9579,11,603.19,3,-228.32,-1.1,-2112,-9.4,-204.82,-1,2653,14.9,I53000T53390,53230
199,12,Petrochemicals,13,20199,-769.71,-3.7,7734,13,-642.68,-3.1,-299.76,-1.5,-4982,-19.8,-5612,-21.7,-3726,-15.6,I21100T21490,21250
200,6,Cotton Spg,49,19999,-319.93,-1.6,8002,6,-531.7,-2.6,-280.3,-1.4,220.19,1.1,-1615,-7.5,-2435,-10.9,I26100T26790,26420
201,12,Software/Service-Gen,58,19970,227.48,1.2,9222,12,374.83,1.9,504.09,2.6,-239.79,-1.2,3679,22.6,1286,6.9,I53000T53390,53200
202,9,Auto Ancill-Gen,5,19818,-215.07,-1.1,8135,9,656.6,3.4,-523.63,-2.6,-3446,-14.8,-247.91,-1.2,5112,34.8,I24200T24290,24200
203,7,Steel Wire-Rope,5,19530,-61.98,-.3,9697,7,195.48,1,492.15,2.6,-594.4,-3,1745,9.8,855.81,4.6,I31000T31190,31161
204,4,Search Engines,4,19355,-106.29,-.5,8231,3,-223.81,-1.1,-973.81,-4.8,-2172,-10.1,-4037,-17.3,-2671,-12.1,I53400T53590,53522
205,7,Chemical Machinery,10,19251,-11.13,-.1,10057,7,63.7,.3,-246.73,-1.3,-1762,-8.4,-4097,-17.5,-3714,-16.2,I24300T24390,24320
206,13,Hardware-Branded,3,19181,396.78,2.1,5568,15,1430,8.1,1536,8.7,-5057,-20.9,8540,80.3,3222,20.2,I53000T53390,53120
207,10,Eye Care Special,3,19024,445.55,2.4,11810,9,170.84,.9,38.25,.2,975.63,5.4,3725,24.3,15850,499.5,I61100T61490,61214
208,14,Security Product,7,19011,-549.29,-2.8,4528,16,-759.07,-3.8,-1250,-6.2,139.23,.7,16673,713,15395,425.7,I53000T53390,53320
209,2,Plywood,3,18899,-56.07,-.3,5303,3,87.15,.5,272.23,1.5,-119.75,-.6,1539,8.9,-179.15,-.9,I50030T50140,50051
210,8,Infra Machinery,4,18733,-129.2,-.7,5522,10,329.51,1.8,-443.69,-2.3,-2292,-10.9,-3588,-16.1,1038,5.9,I24300T24390,24340
211,2,Lead,3,18528,114.99,.6,8966,2,-115.33,-.6,810.82,4.6,2820,18,1997,12.1,694.62,3.9,I31200T31290,31211
212,9,Textile Machinery,9,18518,-300.06,-1.6,12202,5,144.44,.8,-272.23,-1.4,-42.46,-.2,-2029,-9.9,-1937,-9.5,I24300T24390,24360
213,6,Project Consultancy,11,18437,-180.96,-1,5160,6,298.4,1.6,618.76,3.5,-2279,-11,-4530,-19.7,-4876,-20.9,I62100T62190,62140
214,4,Tele Infra Service,6,18257,128.77,.7,5239,4,287.37,1.6,1037,6,-1313,-6.7,1866,11.4,2184,13.6,I53600T53890,53750
215,10,Auto-Sheet Metal,4,18206,-146.24,-.8,5059,10,258.02,1.4,2138,13.3,1776,10.8,9631,112.3,16186,801.2,I24200T24290,24260
216,5,EMS-Plastics,1,17753,-116.19,-.7,9983,4,1799,11.3,2074,13.2,3104,21.2,-3612,-16.9,-8350,-32,I24600T24690,24604
217,6,Engg-Heavy,8,17426,-220.64,-1.3,7987,6,-124.18,-.7,1470,9.2,-498.79,-2.8,-4305,-19.8,-6248,-26.4,I24700T24890,24710
218,3,Plastic Films,8,17357,1.63,0,8105,3,50.11,.3,-1672,-8.8,-1744,-9.1,-5925,-25.4,-10192,-37,I23300T23390,23320
219,8,Metal-Ferrous-Gen,7,17007,16.3,.1,6237,8,1085,6.8,2898,20.5,3169,22.9,5576,48.8,7864,86,I31000T31190,31100
220,7,Cotton Spg/Wvg,8,17006,-184.04,-1.1,4855,8,26.6,.2,-581.82,-3.3,-753.42,-4.2,-2716,-13.8,-3325,-16.4,I26100T26790,26220
221,1,Multi-Stationery,3,16990,-202.87,-1.2,5021,1,585.79,3.6,214.54,1.3,719.66,4.4,728.9,4.5,-849.57,-4.8,I23400T23510,23490
222,13,Agrochem-Intermediat,2,16923,270.47,1.6,6719,15,546.98,3.3,880.7,5.5,3266,23.9,2362,16.2,6727,66,I21100T21490,21111
223,10,Elect Machinery-Gen,10,16899,-445.32,-2.6,6352,9,1064,6.7,2220,15.1,-6154,-26.7,-4967,-22.7,-10493,-38.3,I24300T24390,24330
224,7,Earth Moving Equip,3,16587,-329.97,-2,7636,7,383.8,2.4,1400,9.2,-2612,-13.6,-3952,-19.2,-893.18,-5.1,I24700T24890,24853
225,14,Industrial Chem-Gen,19,16546,-234.44,-1.4,7578,14,123.18,.8,-1148,-6.5,-7740,-31.9,-6066,-26.8,-2808,-14.5,I21100T21490,21400
226,2,Railway Ancillaries,6,16488,-468.04,-2.8,8700,2,15.56,.1,1454,9.7,961.15,6.2,1563,10.5,-1102,-6.3,I24900T25090,24940
227,2,Travel/Luggage,4,16421,-203.19,-1.2,8634,2,-147.3,-.9,-612.14,-3.6,-844.82,-4.9,-756.12,-4.4,-3746,-18.6,I22200T22290,22220
228,2,Trading-Auto Dealer,6,16321,166.82,1,15032,2,788.19,5.1,-432.4,-2.6,1496,10.1,5560,51.7,5838,55.7,I42200T43010,43010
229,4,Electrical Equipment,14,16193,-369.76,-2.2,8151,4,-181.31,-1.1,-445.17,-2.7,-843.13,-4.9,-2017,-11.1,-4339,-21.1,I24500T24590,24520
230,11,Pharma-Intermediate,11,15856,-188.06,-1.2,10238,11,788.48,5.2,352.63,2.3,2639,20,4457,39.1,5396,51.6,I21500T21592,21520
231,1,Entertainment-Divers,3,15844,-265.34,-1.6,11270,1,288.55,1.9,-866.28,-5.2,-4179,-20.9,-8109,-33.9,-7355,-31.7,I82100T82190,82190
232,15,Polymers,11,15821,-251.92,-1.6,6347,16,36.93,.2,211.47,1.4,-3551,-18.3,-4613,-22.6,-5628,-26.2,I21100T21490,21260
233,3,Courier Service,4,15643,-288.45,-1.8,4067,3,102.92,.7,-10.93,-.1,-873.44,-5.3,-3404,-17.9,-3895,-19.9,I62200T62390,62320
234,10,Solar-EPC,6,15527,-36.19,-.2,6265,10,242.82,1.6,-104.71,-.7,-3076,-16.5,3207,26,530.72,3.5,I52100T52390,52171
235,14,Power G&T&D Infra,2,15051,-315.67,-2.1,6631,14,350.24,2.4,-674.26,-4.3,-2645,-14.9,-4044,-21.2,-3678,-19.6,I51000T51910,51219
236,3,Watches/Components,5,14604,49.81,.3,6873,3,26.68,.2,16.84,.1,370.63,2.6,1353,10.2,1912,15.1,I22200T22290,22260
237,1,Plast Cont/Film/Sack,48,14563,-1.29,0,6381,1,529.02,3.8,458.25,3.2,-1575,-9.8,-941.05,-6.1,153.75,1.1,I25100T25190,25120
238,3,Copper Extrusion,4,14478,-313.95,-2.1,3969,3,247.78,1.7,1505,11.6,3436,31.1,14161,4478.5,14303,8178.6,I31200T31290,31242
239,1,Merchant Export,16,14475,-149.01,-1,2731,1,-125.58,-.9,1638,12.8,-468.71,-3.1,261.29,1.8,-547.22,-3.6,I41100T41610,41100
240,2,Multiplexes/Theatres,4,14209,-50.45,-.4,10605,2,271.86,2,-447.95,-3.1,-436.84,-3,2155,17.9,509.33,3.7,I82100T82190,82150
241,15,Soft-Financial Prod,2,14200,-333.66,-2.3,9757,10,18.16,.1,-1459,-9.3,-389.07,-2.7,-2481,-14.9,399.76,2.9,I53000T53390,53241
242,3,Laminates,9,14097,72.37,.5,6228,2,787.84,5.9,472.24,3.5,1872,15.3,4736,50.6,2642,23.1,I50030T50140,50052
243,5,Services-Gen,1,13974,-406.23,-2.8,3277,6,-274.43,-1.9,276.58,2,-1208,-8,-2500,-15.2,-11424,-45,I63000T64990,64000
244,9,HR/CR Galvanized.,18,13943,-168.69,-1.2,5675,9,-86.33,-.6,-102.27,-.7,-1070,-7.1,-556.91,-3.8,-796.66,-5.4,I31000T31190,31120
245,10,Steel-Mild,5,13917,202.35,1.5,4347,11,937.45,7.2,-560.04,-3.9,-2306,-14.2,473.19,3.5,5371,62.8,I31000T31190,31180
246,1,Suspend/Discontinue ,35,13805,-107.37,-.8,8066,1,-158.25,-1.1,-300.07,-2.1,-917.99,-6.2,1787,14.9,390.33,2.9,I99000T99020,99020
247,4,Personal Insurance,1,13801,-35.07,-.3,6154,4,-129.22,-.9,217.83,1.6,-998.53,-6.7,-1736,-11.2,-625.5,-4.3,I72200T72290,72210
248,2,Multi Paper Prod,7,13311,-123.64,-.9,6233,2,-180.32,-1.3,-278.39,-2,-2209,-14.2,-2957,-18.2,-2976,-18.3,I23100T23190,23190
249,15,Real Estate-Gen,36,13196,-171.41,-1.3,5175,15,158.81,1.2,877.76,7.1,826.71,6.7,95.55,.7,-1976,-13,I51000T51910,51300
250,3,Electricity Exchange,1,13194,1229,10.3,13194,3,1430,12.2,218.26,1.7,516.71,4.1,-4423,-25.1,-2263,-14.6,I72400T72490,72421
251,11,Steel TMT/Wire/Rod,22,13114,-156.94,-1.2,5246,10,451.09,3.6,578.9,4.6,362.47,2.8,341.98,2.7,-1159,-8.1,I31000T31190,31160
252,8,Unbranded Readymades,8,12880,-239.13,-1.8,7511,7,-433.63,-3.3,-1374,-9.6,1344,11.7,-1702,-11.7,-2651,-17.1,I26100T26790,26719
253,8,Shrimp Feed,3,12812,221.44,1.8,7008,8,575.08,4.7,909.64,7.6,3036,31.1,1949,17.9,2946,29.9,I11200T12390,11383
254,9,Poly Fibre/Yarn,12,12342,-74.84,-.6,3562,9,56.66,.5,-574.99,-4.5,-2646,-17.7,-3094,-20,-969.18,-7.3,I26100T26790,26510
255,16,Soft-Telecom,7,12075,-164.85,-1.3,6867,14,45.33,.4,-156.56,-1.3,-2343,-16.3,-882.33,-6.8,-3075,-20.3,I53000T53390,53350
256,2,Mattresses,4,11970,-253.38,-2.1,5694,3,-522.35,-4.2,5358,81,4553,61.4,4314,56.4,1208,11.2,I25200T25290,25251
257,16,Dyes & Pigments,13,11782,8.04,.1,8388,12,354.78,3.1,-137.83,-1.2,-3250,-21.6,-2019,-14.6,-1132,-8.8,I21100T21490,21140
258,11,Power-Wind,6,11723,-238.44,-2,5503,11,-148.29,-1.2,.89,0,-994.17,-7.8,992.39,9.2,-77.89,-.7,I52100T52390,52180
259,3,Medical Gloves,1,11473,1000,9.5,6595,2,-2196,-16.1,1685,17.2,5623,96.1,8556,293.3,9330,435.3,I25200T25290,25230
260,4,Plastic Moulds,5,11188,-161.97,-1.4,6142,4,30.17,.3,-1080,-8.8,204.4,1.9,2901,35,3526,46,I23300T23390,23360
261,12,Ferro Alloys,9,10970,-899.72,-7.6,4009,12,-984.96,-8.2,26.36,.2,-192.6,-1.7,1520,16.1,461.24,4.4,I31000T31190,31170
262,9,Animal Feed-Divers,1,10878,-99.05,-.9,3532,11,33.65,.3,-296.55,-2.7,-2121,-16.3,-4138,-27.6,-3392,-23.8,I11200T12390,11389
263,10,Tex Composite-Blend,4,10832,-160.43,-1.5,2904,11,-76.72,-.7,-399.58,-3.6,-1309,-10.8,-2468,-18.6,-3129,-22.4,I26100T26790,26110
264,11,Auto Non-Metal Compo,6,10711,-38.06,-.4,2349,12,104.05,1,13.3,.1,-834.3,-7.2,-870.38,-7.5,-83.34,-.8,I24200T24290,24230
265,2,Cement Products,9,10619,-187.19,-1.7,4225,2,160.85,1.5,505.01,5,-1732,-14,-1952,-15.5,-4649,-30.4,I50000T50021,50020
266,3,Retailing-Divers,4,10501,-31.06,-.3,4491,4,47.85,.5,-741.79,-6.6,-2497,-19.2,-2096,-16.6,-3797,-26.6,I42200T43010,42290
267,3,Cyber Games,1,10448,-222.3,-2.1,9580,3,653.93,6.7,1528,17.1,109.3,1.1,5730,121.4,7445,247.9,I82100T82190,82160
268,11,Manpower Services,5,10396,57.34,.6,3696,12,192.19,1.9,507.22,5.1,-998.77,-8.8,-2701,-20.6,-6811,-39.6,I61100T61490,61169
269,8,Fabrication Works,9,10350,-124.91,-1.2,4848,8,-27.17,-.3,688.08,7.1,-831.69,-7.4,-3327,-24.3,-514.75,-4.7,I24700T24890,24830
270,2,Granite/Marble Quarr,13,10286,89.68,.9,2951,3,-54.55,-.5,981.03,10.5,6465,169.2,5597,119.4,4653,82.6,I32500T32790,32520
271,4,Retailing-Online,5,10214,9.44,.1,6034,3,98.99,1,169.39,1.7,868.52,9.3,-455.67,-4.3,145.57,1.4,I42200T43010,42293
272,17,Soft-Customer Serv,4,10171,63.75,.6,2977,17,26.82,.3,-353.29,-3.4,-335.75,-3.2,9727,2188.9,9684,1986.8,I53000T53390,53243
273,16,Const Infra-Power,2,9670,124.89,1.3,4342,16,160.63,1.7,310.16,3.3,-1662,-14.7,-3902,-28.7,-2462,-20.3,I51000T51910,51210
274,4,Post Prdn/Processing,8,9597,339.84,3.7,3628,4,219.66,2.3,1847,23.8,2140,28.7,2409,33.5,3314,52.8,I82100T82190,82130
275,10,Oleoresin/Natura Fat,4,9548,-4.11,0,4068,10,189.4,2,-95.95,-1,-962.39,-9.2,-997.21,-9.5,1697,21.6,I11200T12390,12211
276,1,Biofuel/Ethanol,4,9547,-145.51,-1.5,2790,1,646.09,7.3,62.37,.7,-1687,-15,3500,57.9,186.53,2,I12400T12490,12430
