1,LM0377,INE1CEJ01017,E to E Transpor,2025-12-26,174,84.22,330.6,295.9,143.22,59,70.1
656,LM0417,INE0VN801010,Rajesh Power,2024-11-25,335,160.47,636.5,1038.35,497.37,336.9,210
657,LM0377,INE0LLY01014,Enviro Infra,2024-11-22,148,650.43,218,200.85,882.7,232.27,35.7
658,LM0130,INE0U7V01015,C2C Advanced,2024-11-22,226,99.07,429.4,470.7,206.34,107.27,108.3
659,LM0592,INE0U7V01015,C2C Advanced,2024-11-22,226,99.07,429.4,470.7,206.34,107.27,108.3
660,LM0461,INE0R0201012,Lamosaic India,2024-11-21,200,61.2,164,34,10.4,-50.8,-83
661,LM1066,INE0ONG01011,NTPC Green Ener,2024-11-19,108,10009.71,111.6,93.94,8706.59,-1303.12,-13
662,LM0405,INE0ONG01011,NTPC Green Ener,2024-11-19,108,10009.71,111.6,93.94,8706.59,-1303.12,-13
663,LM0392,INE0ONG01011,NTPC Green Ener,2024-11-19,108,10009.71,111.6,93.94,8706.59,-1303.12,-13
664,LM0363,INE0ONG01011,NTPC Green Ener,2024-11-19,108,10009.71,111.6,93.94,8706.59,-1303.12,-13
665,LM0625,INE0UIZ01018,Blackbuck,2024-11-13,273,1114.72,279.05,683.25,2789.87,1675.15,150.3
666,LM0468,INE0UIZ01018,Blackbuck,2024-11-13,273,1114.72,279.05,683.25,2789.87,1675.15,150.3
667,LM0092,INE0UIZ01018,Blackbuck,2024-11-13,273,1114.72,279.05,683.25,2789.87,1675.15,150.3
668,LM0405,INE0UIZ01018,Blackbuck,2024-11-13,273,1114.72,279.05,683.25,2789.87,1675.15,150.3
669,LM1069,INE0WVU01018,Onyx Biotec,2024-11-13,61,29.34,54.05,37.05,17.82,-11.52,-39.3
670,LM1050,INE0WVU01018,Onyx Biotec,2024-11-13,61,29.34,54.05,37.05,17.82,-11.52,-39.3
671,LM1068,INE0RU901015,Mangal Compusol,2024-11-12,45,16.23,45,50.15,18.08,1.86,11.4
672,LM1045,INE0P5R01014,Purple United,2024-11-11,126,32.81,199,394,102.6,69.79,212.7
673,LM1045,INE0N1401016,Neelam Linens,2024-11-08,24,13,40.05,14,7.59,-5.42,-41.7
674,LM0626,INE995S01015,NivaBupa Health,2024-11-07,74,2200,78.5,74.82,2224.38,24.38,1.1
675,LM0625,INE995S01015,NivaBupa Health,2024-11-07,74,2200,78.5,74.82,2224.38,24.38,1.1
676,LM0388,INE995S01015,NivaBupa Health,2024-11-07,74,2200,78.5,74.82,2224.38,24.38,1.1
677,LM0363,INE995S01015,NivaBupa Health,2024-11-07,74,2200,78.5,74.82,2224.38,24.38,1.1
678,LM0530,INE995S01015,NivaBupa Health,2024-11-07,74,2200,78.5,74.82,2224.38,24.38,1.1
679,LM0092,INE995S01015,NivaBupa Health,2024-11-07,74,2200,78.5,74.82,2224.38,24.38,1.1
680,LM1066,INE622W01025,Acme Solar Hold,2024-11-06,289,2901.03,259,230.7,2315.81,-585.23,-20.2
681,LM0626,INE622W01025,Acme Solar Hold,2024-11-06,289,2901.03,259,230.7,2315.81,-585.23,-20.2
682,LM0530,INE622W01025,Acme Solar Hold,2024-11-06,289,2901.03,259,230.7,2315.81,-585.23,-20.2
683,LM0468,INE622W01025,Acme Solar Hold,2024-11-06,289,2901.03,259,230.7,2315.81,-585.23,-20.2
684,LM0475,INE00H001014,Swiggy,2024-11-06,390,11327.43,412,361.3,10493.84,-833.58,-7.4
685,LM0203,INE00H001014,Swiggy,2024-11-06,390,11327.43,412,361.3,10493.84,-833.58,-7.4
686,LM0089,INE00H001014,Swiggy,2024-11-06,390,11327.43,412,361.3,10493.84,-833.58,-7.4
687,LM0105,INE00H001014,Swiggy,2024-11-06,390,11327.43,412,361.3,10493.84,-833.58,-7.4
688,LM0388,INE00H001014,Swiggy,2024-11-06,390,11327.43,412,361.3,10493.84,-833.58,-7.4
689,LM0484,INE00H001014,Swiggy,2024-11-06,390,11327.43,412,361.3,10493.84,-833.58,-7.4
690,LM0530,INE00H001014,Swiggy,2024-11-06,390,11327.43,412,361.3,10493.84,-833.58,-7.4
691,LM0388,INE622W01025,Acme Solar Hold,2024-11-06,289,2901.03,259,230.7,2315.81,-585.23,-20.2
692,LM0484,INE0W2G01015,Sagility,2024-11-05,30,2106.6,31.06,51.72,3631.77,1525.18,72.4
693,LM0475,INE0W2G01015,Sagility,2024-11-05,30,2106.6,31.06,51.72,3631.77,1525.18,72.4
694,LM0388,INE0W2G01015,Sagility,2024-11-05,30,2106.6,31.06,51.72,3631.77,1525.18,72.4
695,LM0405,INE0W2G01015,Sagility,2024-11-05,30,2106.6,31.06,51.72,3631.77,1525.18,72.4
696,LM1066,INE101I01011,Afcons Infra,2024-10-25,463,5432.63,430.05,377.35,4427.65,-1004.98,-18.5
697,LM0804,INE101I01011,Afcons Infra,2024-10-25,463,5432.63,430.05,377.35,4427.65,-1004.98,-18.5
698,LM0672,INE101I01011,Afcons Infra,2024-10-25,463,5432.63,430.05,377.35,4427.65,-1004.98,-18.5
699,LM0388,INE101I01011,Afcons Infra,2024-10-25,463,5432.63,430.05,377.35,4427.65,-1004.98,-18.5
700,LM0394,INE101I01011,Afcons Infra,2024-10-25,463,5432.63,430.05,377.35,4427.65,-1004.98,-18.5
701,LM0484,INE101I01011,Afcons Infra,2024-10-25,463,5432.63,430.05,377.35,4427.65,-1004.98,-18.5
702,LM1052,INE0LS001014,Usha Financial,2024-10-24,168,98.45,164,40.2,23.56,-74.89,-76.1
703,LM0286,INE497S01012,Godavari Bioref,2024-10-23,352,554.75,310.55,292.1,460.35,-94.4,-17
704,LM0377,INE0YU901016,Danish Power,2024-10-22,380,197.9,570,656.8,342.06,144.16,72.8
705,LM0964,INE0YHV01011,OBSC Perfection,2024-10-22,100,66.02,110,322.2,212.73,146.71,222.2
706,LM0920,INE0SMR01011,United Heat,2024-10-22,59,30,60.95,58.75,29.87,-.13,-.4
707,LM0301,INE0OPA01019,Deepak Builders,2024-10-21,203,260.04,198.5,116.55,149.3,-110.74,-42.6
708,LM0804,INE377N01017,Waaree Energies,2024-10-21,1503,4321.44,2550,2634.2,7573.88,3252.44,75.3
709,LM0672,INE377N01017,Waaree Energies,2024-10-21,1503,4321.44,2550,2634.2,7573.88,3252.44,75.3
710,LM0421,INE377N01017,Waaree Energies,2024-10-21,1503,4321.44,2550,2634.2,7573.88,3252.44,75.3
711,LM0454,INE377N01017,Waaree Energies,2024-10-21,1503,4321.44,2550,2634.2,7573.88,3252.44,75.3
712,LM0484,INE377N01017,Waaree Energies,2024-10-21,1503,4321.44,2550,2634.2,7573.88,3252.44,75.3
713,LM0520,INE0M1F01011,Premium Plast,2024-10-21,49,26.2,51.45,39.6,21.17,-5.03,-19.2
714,LM0405,INE377N01017,Waaree Energies,2024-10-21,1503,4321.44,2550,2634.2,7573.88,3252.44,75.3
715,LM0092,INE377N01017,Waaree Energies,2024-10-21,1503,4321.44,2550,2634.2,7573.88,3252.44,75.3
716,LM1034,INE0SFW01015,Freshara Agro,2024-10-17,116,75.39,135,169.6,110.23,34.84,46.2
717,LM1034,INE0VZS01015,Lakshya Power,2024-10-16,180,49.91,342,123,34.11,-15.8,-31.7
718,LM0625,INE0V6F01027,Hyundai Motor,2024-10-15,1960,27870.16,1931,2307.2,32807.16,4937,17.7
719,LM0530,INE0V6F01027,Hyundai Motor,2024-10-15,1960,27870.16,1931,2307.2,32807.16,4937,17.7
720,LM0475,INE0V6F01027,Hyundai Motor,2024-10-15,1960,27870.16,1931,2307.2,32807.16,4937,17.7
721,LM0370,INE0V6F01027,Hyundai Motor,2024-10-15,1960,27870.16,1931,2307.2,32807.16,4937,17.7
722,LM0203,INE0V6F01027,Hyundai Motor,2024-10-15,1960,27870.16,1931,2307.2,32807.16,4937,17.7
723,LM1052,INE0VJG01014,Pranik Logistic,2024-10-10,77,22.47,79,61.95,18.08,-4.39,-19.5
724,LM1067,INE0JVO01026,Garuda Construc,2024-10-08,95,264.1,103.2,187.65,521.67,257.57,97.5
725,LM1005,INE0YRO01015,Shiv Texchem,2024-10-08,166,101.35,239,152,92.81,-8.55,-8.4
726,LM0080,INE0S9501014,Khyati Global,2024-10-04,99,18.3,105,48,8.87,-9.42,-51.5
727,LM0351,INE0U6201010,Subam Papers,2024-09-30,152,93.7,142,190,117.13,23.43,25
728,LM0955,INE471R01019,Neopolitan Pizz,2024-09-30,20,12,19.25,11.2,6.72,-5.28,-44
729,LM0351,INE0TG801013,Paramount Dye,2024-09-30,117,28.43,109.9,49.45,12.02,-16.41,-57.7
730,LM0301,INE0TO501019,HVAX Technolog,2024-09-27,458,33.53,486,835,61.12,27.6,82.3
731,LM1067,INE00MT01022,Saj Hotels,2024-09-27,65,27.63,55,54.8,23.29,-4.34,-15.7
732,LM0964,INE184O01015,Diffusion Engi,2024-09-26,168,158,188,317.1,298.23,140.23,88.8
733,LM1046,INE0QUL01011,Nexxus Petro,2024-09-26,105,19.43,126,105,19.43,0,0
734,LM1052,INE0QYI01019,Divyadhan Recyc,2024-09-26,64,24.17,84,26.85,10.14,-14.03,-58
735,LM0377,INE0RBQ01018,Sahasra Electro,2024-09-26,283,186.16,537.7,281.8,185.37,-.79,-.4
736,LM0377,INE0YKW01013,Forge Auto,2024-09-26,108,31.1,113,115.5,33.26,2.16,6.9
737,LM0385,INE0Q3J01015,KRN Heat Ex Ref,2024-09-25,220,341.51,470,730.3,1133.64,792.14,232
738,LM1069,INE0SHE01019,Thinking Hats,2024-09-25,44,15.09,60,27.95,9.58,-5.5,-36.5
739,LM1050,INE0SHE01019,Thinking Hats,2024-09-25,44,15.09,60,27.95,9.58,-5.5,-36.5
740,LM0377,INE0B2801011,Unilex Colours,2024-09-25,87,31.32,89,39,14.04,-17.28,-55.2
741,LM1076,INE0JQS01019,Techera Engg,2024-09-25,82,35.9,125,208.9,91.45,55.55,154.8
742,LM0377,INE939X01013,Manba Finance,2024-09-23,120,150.84,150,138.95,174.66,23.82,15.8
743,LM0377,INE0OO201011,Wol 3D India,2024-09-23,150,25.56,180.05,164,27.95,2.39,9.3
744,LM0878,INE0MVO01012,Rappid Valves,2024-09-23,222,30.41,312,290,39.72,9.31,30.6
745,LM1078,INE0TFB01017,Avi Ansh Tex,2024-09-20,62,25.99,68,117,49.05,23.06,88.7
746,LM0130,INE0X6F01017,S D Retail,2024-09-20,131,64.98,145,81,40.18,-24.8,-38.2
747,LM1068,INE0T0L01014,Kalana Ispat,2024-09-19,66,32.59,45.15,23.95,11.83,-20.76,-63.7
748,LM0520,INE0FPO01018,Phoenix Oversea,2024-09-19,64,36.03,64,23.7,13.34,-22.69,-63
749,LM0520,INE0SQH01013,Bikewo Green,2024-09-18,62,24.09,45,21.6,8.39,-15.7,-65.2
750,LM1077,INE0VG601013,Pelatro,2024-09-17,200,55.98,275,347,97.13,41.15,73.5
751,LM1053,INE0Q6001012,Paramount Speci,2024-09-17,59,32.34,83,28,15.35,-16.99,-52.5
752,LM1077,INE848M01019,Pelatro,2024-09-17,200,55.98,275,347,97.13,41.15,73.5
753,LM0388,INE850M01015,Northern Arc,2024-09-16,263,777,351,266.8,788.23,11.23,1.4
754,LM0203,INE850M01015,Northern Arc,2024-09-16,263,777,351,266.8,788.23,11.23,1.4
755,LM0964,INE0QRL01017,Arkade Develop,2024-09-16,108,410,175.9,133.5,506.81,96.81,23.6
756,LM1069,INE0RMF01018,Osel Devices,2024-09-16,160,70.66,198.05,544.35,240.38,169.73,240.2
757,LM1050,INE0RMF01018,Osel Devices,2024-09-16,160,70.66,198.05,544.35,240.38,169.73,240.2
758,LM0092,INE850M01015,Northern Arc,2024-09-16,263,777,351,266.8,788.23,11.23,1.4
759,LM0530,INE0CJF01024,Western Carrier,2024-09-13,172,940,170,120.1,656.36,-283.64,-30.2
760,LM0468,INE0CJF01024,Western Carrier,2024-09-13,172,940,170,120.1,656.36,-283.64,-30.2
761,LM0867,INE0SUH01015,Envirotech Syst,2024-09-13,56,30.24,106.4,111.25,60.08,29.84,98.7
762,LM0964,INE0S7C01019,Deccan Transcon,2024-09-13,108,65.06,116,23.05,13.89,-51.17,-78.7
763,LM1046,INE0PZB01013,Popular Foundat,2024-09-13,37,19.87,37,33.3,17.88,-1.99,-10
764,LM1046,INE0Q3401017,Sodhani Academy,2024-09-12,40,6.12,53,221,33.81,27.69,452.5
765,LM0461,INE0Y4801011,Excellent Wires,2024-09-11,90,12.6,85,42.4,5.94,-6.66,-52.9
766,LM1045,INE0S1D01010,Innomet Advance,2024-09-11,100,34.24,190,91.7,31.39,-2.84,-8.3
767,LM1066,INE953R01016,PN Gadgil Jewel,2024-09-10,480,1100,834,609.15,1395.97,295.97,26.9
768,LM0626,INE953R01016,PN Gadgil Jewel,2024-09-10,480,1100,834,609.15,1395.97,295.97,26.9
769,LM0107,INE953R01016,PN Gadgil Jewel,2024-09-10,480,1100,834,609.15,1395.97,295.97,26.9
770,LM1032,INE0QR801013,SPP Polymer,2024-09-10,59,24.49,63,15.7,6.52,-17.97,-73.4
771,LM1052,INE0LY301010,Share Samadhan,2024-09-09,74,24.06,73.05,59.5,19.34,-4.71,-19.6
772,LM0804,INE377Y01014,Bajaj Housing,2024-09-09,70,6560,150,96.98,9088.41,2528.41,38.5
773,LM0468,INE377Y01014,Bajaj Housing,2024-09-09,70,6560,150,96.98,9088.41,2528.41,38.5
774,LM0530,INE377Y01014,Bajaj Housing,2024-09-09,70,6560,150,96.98,9088.41,2528.41,38.5
775,LM0347,INE377Y01014,Bajaj Housing,2024-09-09,70,6560,150,96.98,9088.41,2528.41,38.5
776,LM0377,INE0UL701015,Shubhshree Bio,2024-09-09,119,16.56,189,365,50.81,34.24,206.7
777,LM0298,INE0QTE01018,Gajanand Intern,2024-09-09,36,20.65,42,11.8,6.77,-13.88,-67.2
778,LM0920,INE01YQ01013,Aditya Ultra,2024-09-09,62,45.88,69.9,25.5,18.87,-27.01,-58.9
779,LM0092,INE377Y01014,Bajaj Housing,2024-09-09,70,6560,150,96.98,9088.41,2528.41,38.5
780,LM0850,INE0RWQ01014,Tolins Tyres,2024-09-09,226,230,227,132.7,135.05,-94.95,-41.3
781,LM0286,INE0O6601022,Kross,2024-09-09,240,500,240,203.1,423.12,-76.87,-15.4
782,LM0105,INE377Y01014,Bajaj Housing,2024-09-09,70,6560,150,96.98,9088.41,2528.41,38.5
783,LM0405,INE377Y01014,Bajaj Housing,2024-09-09,70,6560,150,96.98,9088.41,2528.41,38.5
784,LM0377,INE0TR001017,Vision Infra,2024-09-06,163,106.21,205,241.55,157.39,51.18,48.2
785,LM0964,INE0S2G01011,Shree Tirupati,2024-09-05,83,169.65,92.9,40.01,81.78,-87.87,-51.8
786,LM0377,INE0RVQ01016,My Mudra Fin,2024-09-05,110,33.26,130,89,26.91,-6.35,-19.1
787,LM0700,INE0S2G01011,Shree Tirupati,2024-09-05,83,169.65,92.9,40.01,81.78,-87.87,-51.8
788,LM0130,INE0UYT01018,Mach Conference,2024-09-04,225,125.28,300,120.1,66.87,-58.41,-46.6
789,LM0377,INE08NZ01012,Namo eWaste Man,2024-09-04,85,51.2,161.5,189.35,114.06,62.86,122.8
790,LM0301,INE0N4701016,Naturewings Hol,2024-09-03,74,7.03,95,82.3,7.82,.79,11.2
791,LM0696,INE0RE001014,Gala Precision,2024-09-02,529,167.93,750,773.95,245.68,77.76,46.3
792,LM1067,INE0RXB01022,Jeyyam Global,2024-09-02,61,81.94,61,54.2,72.8,-9.13,-11.1
793,LM0468,INE01FR01028,Baazar Style,2024-08-30,389,834.77,389,257.9,553.44,-281.33,-33.7
794,LM0454,INE01FR01028,Baazar Style,2024-08-30,389,834.77,389,257.9,553.44,-281.33,-33.7
795,LM0301,INE0QNI01012,Boss Packaging,2024-08-30,66,8.41,82.5,45.15,5.75,-2.66,-31.6
796,LM0092,INE01FR01028,Baazar Style,2024-08-30,389,834.77,389,257.9,553.44,-281.33,-33.7
797,LM0307,INE0SG001011,Travels Rentals,2024-08-29,40,12.24,55,19.95,6.1,-6.14,-50.1
798,LM0405,INE06HJ01020,Ecos Mobility,2024-08-28,334,601.2,391.3,197.15,354.87,-246.33,-41
799,LM0286,INE06HJ01020,Ecos Mobility,2024-08-28,334,601.2,391.3,197.15,354.87,-246.33,-41
800,LM0377,INE0WL801011,Aeron Composite,2024-08-28,125,56.1,150,102.2,45.87,-10.23,-18.2
801,LM0530,INE0BS701011,Premier Energie,2024-08-27,450,2830.91,991,762.15,4794.62,1963.71,69.4
802,LM1053,INE0SMY01017,Jay Bee Laminat,2024-08-27,146,88.96,277.4,114.4,69.7,-19.25,-21.6
803,LM1048,INE0U2M01015,Vdeal System,2024-08-27,112,18.08,170,205,33.09,15.01,83
804,LM0461,INE0S2W01018,Paramatrix Tech,2024-08-27,110,33.84,115.05,78.4,24.12,-9.72,-28.7
805,LM0475,INE0BS701011,Premier Energie,2024-08-27,450,2830.91,991,762.15,4794.62,1963.71,69.4
806,LM0388,INE0BS701011,Premier Energie,2024-08-27,450,2830.91,991,762.15,4794.62,1963.71,69.4
807,LM0130,INE0DHF01018,Indian Phosphat,2024-08-26,99,67.36,188.1,65.55,44.6,-22.76,-33.8
808,LM0920,INE0SK201011,Resourceful Aut,2024-08-22,117,11.99,117,53,5.43,-6.56,-54.7
809,LM0351,INE0QA901010,Rapid Multimoda,2024-08-22,84,8.49,103,86.7,8.77,.27,3.2
810,LM0276,INE0PPK01015,Orient Technolo,2024-08-21,206,214.76,290,433,496.55,281.79,131.2
811,LM0520,INE0KZF01015,QVC Exports,2024-08-21,86,24.07,161,28.35,7.93,-16.13,-67
812,LM0920,INE0T9I01011,Ideal Techno,2024-08-21,121,16.03,132.1,187.5,24.84,8.81,55
813,LM0092,INE00M901018,Interarch Build,2024-08-19,900,600.5,1291.2,2183.7,1457,856.51,142.6
814,LM0048,INE00M901018,Interarch Build,2024-08-19,900,600.5,1291.2,2183.7,1457,856.51,142.6
815,LM1050,INE0U2501017,Forcas Studio,2024-08-19,80,37.44,152,112.7,52.74,15.3,40.9
816,LM1069,INE0U2501017,Forcas Studio,2024-08-19,80,37.44,152,112.7,52.74,15.3,40.9
817,LM0385,INE0R4Z01018,Brace Port Logi,2024-08-19,80,24.41,152,90.45,27.6,3.19,13.1
818,LM0301,INE0SFZ01018,Broach Lifecare,2024-08-13,25,4.02,47.5,15.5,2.49,-1.53,-38
819,LM0307,INE0U0201016,Solve Plastic,2024-08-13,91,11.85,102,25.9,3.37,-8.48,-71.5
820,LM0964,INE0PQ101010,Saraswati Saree,2024-08-12,160,160.01,200,78.6,78.61,-81.41,-50.9
821,LM0130,INE0S3H01017,Positron Energy,2024-08-12,250,51.21,475,204.95,41.98,-9.23,-18
822,LM0377,INE0U2N01013,Sunlite Recycl,2024-08-12,105,30.24,199.5,375.1,108.03,77.79,257.2
823,LM1052,INE0TSF01011,Aesthetik Engi,2024-08-08,58,26.47,110.2,97.2,44.36,17.89,67.6
824,LM0625,INE02RE01045,Brainbees Solu,2024-08-06,465,4194.04,625,292.6,2639.09,-1554.95,-37.1
825,LM0530,INE02RE01045,Brainbees Solu,2024-08-06,465,4194.04,625,292.6,2639.09,-1554.95,-37.1
826,LM0468,INE02RE01045,Brainbees Solu,2024-08-06,465,4194.04,625,292.6,2639.09,-1554.95,-37.1
827,LM0405,INE00U401027,Unicommerce eSo,2024-08-06,108,276.57,230,115.85,296.67,20.1,7.3
828,LM0164,INE00U401027,Unicommerce eSo,2024-08-06,108,276.57,230,115.85,296.67,20.1,7.3
829,LM0089,INE02RE01045,Brainbees Solu,2024-08-06,465,4194.04,625,292.6,2639.09,-1554.95,-37.1
830,LM0105,INE02RE01045,Brainbees Solu,2024-08-06,465,4194.04,625,292.6,2639.09,-1554.95,-37.1
831,LM1034,INE0OXY01013,Afcom Holdings,2024-08-02,108,73.83,205.2,873.75,597.33,523.5,709
832,LM0804,INE0LXG01040,Ola Electric,2024-08-02,76,6146.12,75.99,43.54,3521.08,-2625.04,-42.7
833,LM0530,INE0LXG01040,Ola Electric,2024-08-02,76,6146.12,75.99,43.54,3521.08,-2625.04,-42.7
834,LM0203,INE0LXG01040,Ola Electric,2024-08-02,76,6146.12,75.99,43.54,3521.08,-2625.04,-42.7
835,LM0347,INE0LXG01040,Ola Electric,2024-08-02,76,6146.12,75.99,43.54,3521.08,-2625.04,-42.7
836,LM0388,INE0LXG01040,Ola Electric,2024-08-02,76,6146.12,75.99,43.54,3521.08,-2625.04,-42.7
837,LM0107,INE0LXG01040,Ola Electric,2024-08-02,76,6146.12,75.99,43.54,3521.08,-2625.04,-42.7
838,LM0878,INE0YAL01017,Picturepost,2024-08-02,24,18.72,30,10.2,7.96,-10.76,-57.5
839,LM0092,INE0LXG01040,Ola Electric,2024-08-02,76,6146.12,75.99,43.54,3521.08,-2625.04,-42.7
840,LM0105,INE0LXG01040,Ola Electric,2024-08-02,76,6146.12,75.99,43.54,3521.08,-2625.04,-42.7
841,LM0468,INE0AG901020,Ceigall India,2024-08-01,401,1252.87,413,274.95,859.05,-393.83,-31.4
842,LM0405,INE0AG901020,Ceigall India,2024-08-01,401,1252.87,413,274.95,859.05,-393.83,-31.4
843,LM0878,INE0YRN01017,Dhariwalcorp,2024-08-01,106,25.15,150,361.75,85.82,60.67,241.3
844,LM0388,INE0AG901020,Ceigall India,2024-08-01,401,1252.87,413,274.95,859.05,-393.83,-31.4
845,LM0198,INE06IJ01010,Utssav CZ Gold,2024-07-31,110,69.5,110.05,225.5,142.47,72.97,105
846,LM1032,INE0RMR01013,Kizi Apparels,2024-07-30,21,5.58,23.15,14.39,3.82,-1.76,-31.5
847,LM0388,INE09XN01023,Akums Drugs Pha,2024-07-30,679,1858.3,725,444.2,1215.69,-642.6,-34.6
848,LM0203,INE09XN01023,Akums Drugs Pha,2024-07-30,679,1858.3,725,444.2,1215.69,-642.6,-34.6
849,LM1034,INE0RFP01011,Sathlokhar Syne,2024-07-30,140,92.93,260,457,303.36,210.42,226.4
850,LM0385,INE0PCU01012,Rajputana Indus,2024-07-30,38,23.88,72.2,85.55,53.77,29.89,125.1
851,LM0920,INE0SZ301012,Bulkcorp Intern,2024-07-30,105,20.78,130,57.1,11.3,-9.48,-45.6
852,LM0130,INE0LAA01017,Ashapura Logist,2024-07-30,144,52.66,185,67.95,24.85,-27.81,-52.8
853,LM0048,INE09XN01023,Akums Drugs Pha,2024-07-30,679,1858.3,725,444.2,1215.69,-642.6,-34.6
854,LM0092,INE09XN01023,Akums Drugs Pha,2024-07-30,679,1858.3,725,444.2,1215.69,-642.6,-34.6
855,LM1046,INE0SBP01018,Esprit Stones,2024-07-26,87,50.42,93.15,68.95,39.96,-10.46,-20.7
856,LM0198,INE0SBP01018,Esprit Stones,2024-07-26,87,50.42,93.15,68.95,39.96,-10.46,-20.7
857,LM1034,INE0BSN01013,S A Tech Soft,2024-07-26,59,23.01,112.1,55.15,21.51,-1.5,-6.5
858,LM0461,INE0QMR01015,Clinitech Lab,2024-07-25,96,5.78,115,43.5,2.62,-3.16,-54.7
859,LM0377,INE0LQG01010,Aprameya Engine,2024-07-25,58,29.23,72,279.2,140.72,111.48,381.4
860,LM1045,INE0SYV01018,Trom Industries,2024-07-25,115,31.37,218.5,79.7,21.74,-9.63,-30.7
861,LM0377,INE0U1T01012,Chetana Educati,2024-07-24,85,45.9,98.9,55.3,29.86,-16.04,-34.9
862,LM0964,INE0R3101011,Manglam Infra,2024-07-24,56,27.62,106.4,19.6,9.67,-17.95,-65
863,LM0867,INE0MNP01016,VVIP Infratech,2024-07-23,93,61.21,176.7,121.4,79.91,18.69,30.5
864,LM0130,INE0QXL01015,V.L.Infraprojec,2024-07-23,42,18.52,79.8,30,13.23,-5.29,-28.6
865,LM0198,INE0SA001017,RNFI Services,2024-07-22,105,70.81,199.5,303.35,204.58,133.77,188.9
866,LM0713,INE08NE01025,Sanstar,2024-07-19,95,510.15,106.4,91.98,493.93,-16.22,-3.2
867,LM1032,INE0SVY01018,Kataria Indust,2024-07-16,96,54.57,182.4,105.25,59.83,5.26,9.6
868,LM1076,INE0R0J01010,Macobs Techno,2024-07-16,75,19.46,96,210.8,54.71,35.24,181.1
869,LM1069,INE0OXV01027,Tunwal E-Motors,2024-07-15,59,115.64,64,34.6,67.82,-47.82,-41.4
870,LM1050,INE0OXV01027,Tunwal E-Motors,2024-07-15,59,115.64,64,34.6,67.82,-47.82,-41.4
871,LM1059,INE0T3401029,Aelea Commodit,2024-07-12,95,51,165,151.45,81.31,30.31,59.4
872,LM0878,INE0V9N01017,Prizor Viztech,2024-07-12,87,25.15,165.3,284.45,82.24,57.09,227
873,LM0130,INE0RPM01017,Sati Poly Plast,2024-07-12,130,17.36,247,60,8.01,-9.35,-53.8
874,LM0211,INE0UK501010,Three M Paper,2024-07-12,69,39.83,76,36.25,20.92,-18.9,-47.5
875,LM0540,INE0P4701011,Sahaj Solar,2024-07-11,180,52.56,342,163.45,47.73,-4.83,-9.2
